Year,Vehicle Original,Vehicle,Sales,% Change,Change,Car,Stars,Highest Star,Strong Appearance,Weak Appearance,Total Appearance,Release,Rank,Best Rank,Gross,Distributor
2018,gmc sierra,gmc sierra,219554,0.007391841,Positive,2010 gmc sierra,2.0,2.0,0.0,4.0,4.0,Death Wish,85.0,85.0,"$34,017,028 ",Metro-Goldwyn-Mayer (MGM)
2018,gmc terrain,gmc terrain,114311,0.337893985,Positive,2017 gmc terrain,1.0,1.0,0.0,4.0,4.0,The Equalizer 2,32.0,32.0,"$102,084,362 ",Sony Pictures Entertainment (SPE)
2018,gmc yukon,gmc yukon,74678,0.518370169,Positive,2015 gmc yukon denali,3.0,3.0,1.0,7.0,8.0,A Star Is Born,12.0,12.0,"$201,157,885 ",Warner Bros.
2018,genesis g80,,7446,-0.540256854,Negative,,,,,,,,,,,
2018,genesis g90,,2136,-0.5143246929999999,Negative,,,,,,,,,,,
2018,honda accord,honda accord,291071,-0.09788783699999999,Negative,1998 honda accord,2.0,2.0,0.0,24.0,24.0,I Can Only Imagine,37.0,37.0,"$83,482,352 ",Roadside Attractions
2018,honda cr-v,honda cr-v,379021,0.0029796640000000004,Positive,2002 honda cr-v,2.0,2.0,0.0,11.0,11.0,Ant-Man and the Wasp,9.0,9.0,"$216,648,740 ",Walt Disney Studios Motion Pictures
2018,honda cr-z,,30,-0.957446809,Negative,,,,,,,,,,,
2018,honda civic,honda civic,325760,-0.136570135,Negative,2012 honda civic,2.0,2.0,0.0,25.0,25.0,Life of the Party,57.0,57.0,"$53,059,911 ",Warner Bros.
2018,honda clarity fcv,,20174,7.217515275,Positive,,,,,,,,,,,
2018,honda fit,honda fit,35030,-0.291664982,Negative,2007 honda fit,2.0,2.0,0.0,4.0,4.0,Night School,40.0,40.0,"$77,316,580 ",Universal Pictures
2018,honda hr-v,honda hr-v,85494,-0.090818215,Negative,2015 honda hr-v,1.0,1.0,0.0,1.0,1.0,Crazy Rich Asians,17.0,17.0,"$174,039,071 ",Warner Bros.
2018,honda insight,honda insight,12513,4170.0,Positive,2010 honda insight,1.0,1.0,0.0,2.0,2.0,Rampage,33.0,33.0,"$101,028,233 ",Warner Bros.
2018,honda odyssey,honda odyssey,106327,0.060015752,Positive,2002 honda odyssey,2.0,2.0,0.0,6.0,6.0,Goosebumps 2: Haunted Halloween,66.0,66.0,"$46,700,633 ",Sony Pictures Entertainment (SPE)
2018,honda pilot,honda pilot,159615,0.25405605,Positive,2012 honda pilot,1.0,1.0,0.0,1.0,1.0,Avengers: Infinity War,2.0,2.0,"$678,815,482 ",Walt Disney Studios Motion Pictures
2018,honda ridgeline,honda ridgeline,30592,-0.11962934199999999,Negative,2006 honda ridgeline,1.0,1.0,0.0,2.0,2.0,Hereditary,70.0,70.0,"$44,069,456 ",A24
2018,hyundai accent,hyundai accent,29090,-0.50657281,Negative,2003 hyundai accent,4.0,4.0,1.0,8.0,9.0,Overboard,59.0,59.0,"$50,316,123 ",Pantelion Films
2018,hyundai azera,,629,-0.794444444,Negative,,,,,,,,,,,
2018,hyundai elantra,hyundai elantra,200415,0.011124565,Positive,2017 hyundai elantra,2.0,2.0,0.0,11.0,11.0,Widows,74.0,74.0,"$41,904,173 ",Twentieth Century Fox
2018,hyundai ioniq,,15076,0.34643208,Positive,,,,,,,,,,,
2018,hyundai santa fe,hyundai santa fe,117038,-0.121144994,Negative,2019 hyundai santa fe,3.0,3.0,2.0,8.0,10.0,Ant-Man and the Wasp,9.0,9.0,"$216,648,740 ",Walt Disney Studios Motion Pictures
2018,hyundai sonata,hyundai sonata,105118,-0.20246124899999998,Negative,2017 hyundai sonata,1.0,1.0,0.0,8.0,8.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,hyundai tucson,hyundai tucson,153792,0.340410511,Positive,2016 hyundai tucson,1.0,1.0,0.0,4.0,4.0,Mission: Impossible - Fallout,8.0,8.0,"$220,159,104 ",Paramount Pictures
2018,hyundai veloster,hyundai veloster,10871,-0.141175541,Negative,2019 hyundai veloster,3.0,3.0,1.0,1.0,2.0,Ant-Man and the Wasp,9.0,9.0,"$216,648,740 ",Walt Disney Studios Motion Pictures
2018,infiniti q50,infiniti q50,34763,-0.146689904,Negative,2014 infiniti q50,1.0,1.0,0.0,3.0,3.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,infiniti q60,,8405,-0.218212259,Negative,,,,,,,,,,,
2018,infiniti q70/m,,4479,-0.224012474,Negative,,,,,,,,,,,
2018,infiniti qx30,,8101,-0.425175619,Negative,,,,,,,,,,,
2018,infiniti ex/qx50,infiniti qx50,25389,0.506139883,Positive,2018 infiniti qx50,2.0,2.0,0.0,1.0,1.0,Avengers: Infinity War,2.0,2.0,"$678,815,482 ",Walt Disney Studios Motion Pictures
2018,infiniti qx70/fx,infiniti fx,954,-0.861296889,Negative,2010 infiniti fx,1.0,1.0,0.0,1.0,1.0,Red Sparrow,64.0,64.0,"$46,874,505 ",Twentieth Century Fox
2018,infiniti qx80/qx56,,19207,0.074156926,Positive,,,,,,,,,,,
2018,jaguar f-pace,,12997,-0.313997678,Negative,,,,,,,,,,,
2018,jaguar f-type,jaguar f-type,2268,-0.447906524,Negative,2014 jaguar f-type coupé [x152],1.0,1.0,0.0,1.0,1.0,Paddington 2,77.0,77.0,"$40,891,591 ",Warner Bros.
2018,jaguar xe,,4704,-0.49299418,Negative,,,,,,,,,,,
2018,jaguar xf,jaguar xf,2208,-0.5137634879999999,Negative,2008 jaguar xf [x250],1.0,1.0,0.0,2.0,2.0,Tomb Raider,52.0,52.0,"$58,250,803 ",Warner Bros.
2018,jaguar xj,jaguar xj,1579,-0.41969864,Negative,2016 jaguar xj [x351],2.0,2.0,0.0,5.0,5.0,Mission: Impossible - Fallout,8.0,8.0,"$220,159,104 ",Paramount Pictures
2018,jeep cherokee,jeep cherokee,239437,0.409431252,Positive,jeep cherokee,3.0,3.0,1.0,2.0,3.0,Maze Runner: The Death Cure,53.0,53.0,"$58,032,443 ",Twentieth Century Fox
2018,jeep compass,jeep compass,171167,1.05598597,Positive,jeep compass,1.0,1.0,0.0,1.0,1.0,Rampage,33.0,33.0,"$101,028,233 ",Warner Bros.
2018,jeep grand cherokee,jeep grand cherokee,224908,-0.065593113,Negative,2014 jeep grand cherokee srt,3.0,3.0,1.0,12.0,13.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,jeep patriot,jeep patriot,621,-0.94215184,Negative,jeep patriot,2.0,2.0,0.0,2.0,2.0,"Love, Simon",78.0,78.0,"$40,826,341 ",Twentieth Century Fox
2018,jeep renegade,jeep renegade,97062,-0.061604501,Negative,2015 jeep renegade,1.0,1.0,0.0,1.0,1.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,jeep wrangler,jeep wrangler,240032,0.259865002,Positive,2007 jeep wrangler unlimited,3.0,3.0,1.0,8.0,9.0,Mile 22,82.0,82.0,"$36,108,758 ",STX Entertainment
2018,kia cadenza,,4507,-0.37825907,Negative,,,,,,,,,,,
2018,kia forte,kia forte,101890,-0.133558965,Negative,2017 kia forte,1.0,1.0,0.0,4.0,4.0,Deadpool 2,5.0,5.0,"$318,491,426 ",Twentieth Century Fox
2018,kia k900,,354,-0.221978022,Negative,,,,,,,,,,,
2018,kia niro,,28232,0.036531189,Positive,,,,,,,,,,,
2018,kia optima,kia optima,101603,-0.054794265999999994,Negative,2011 kia optima,1.0,1.0,0.0,4.0,4.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,kia rio,kia rio,22975,0.370823389,Positive,2017 kia rio,1.0,1.0,0.0,3.0,3.0,Mission: Impossible - Fallout,8.0,8.0,"$220,159,104 ",Paramount Pictures
2018,kia sedona,kia sedona,17928,-0.247197145,Negative,2015 kia sedona,1.0,1.0,0.0,1.0,1.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,kia sorento,kia sorento,107846,0.08187873700000001,Positive,2003 kia sorento,1.0,1.0,0.0,5.0,5.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,kia soul,kia soul,104709,-0.095089533,Negative,2017 kia soul,1.0,1.0,0.0,4.0,4.0,A Simple Favor,56.0,56.0,"$53,548,586 ",Lionsgate
2018,kia sportage,kia sportage,82823,0.137303636,Positive,2017 kia sportage,1.0,1.0,0.0,1.0,1.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,kia stinger,,16806,18.93594306,Positive,,,,,,,,,,,
2018,land rover discovery / lr4,,9842,0.538293217,Positive,,,,,,,,,,,
2018,land rover discovery sport,,12035,-0.151688165,Negative,,,,,,,,,,,
2018,land rover range rover,land-rover range rover,19030,0.12810480800000001,Positive,2013 land-rover range rover series iv,3.0,3.0,1.0,4.0,5.0,The Hate U Give,100.0,100.0,"$29,666,375 ",Twentieth Century Fox
2018,land rover range rover evoque,land-rover range rover evoque,9917,-0.172134569,Negative,2011 land-rover range rover evoque,1.0,1.0,0.0,1.0,1.0,Mission: Impossible - Fallout,8.0,8.0,"$220,159,104 ",Paramount Pictures
2018,land rover range rover sport,land-rover range rover sport,24282,0.267790947,Positive,2014 land-rover range rover sport,2.0,2.0,0.0,6.0,6.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,land rover range rover velar,,17037,1.768893223,Positive,,,,,,,,,,,
2018,lexus es/es350,lexus es,48482,-0.056733725,Negative,2002 lexus es 300,1.0,1.0,0.0,1.0,1.0,Death Wish,85.0,85.0,"$34,017,028 ",Metro-Goldwyn-Mayer (MGM)
2018,lexus gs,lexus gs,6604,-0.150392384,Negative,2018 lexus gs f,3.0,3.0,1.0,2.0,3.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,lexus gx/gx460,lexus gx,26724,-0.017138654,Negative,2003 lexus gx 470,1.0,1.0,0.0,1.0,1.0,Den of Thieves,68.0,68.0,"$44,947,622 ",STX Entertainment
2018,lexus is,lexus is,22927,-0.134242127,Negative,2001 lexus is 300,2.0,2.0,0.0,2.0,2.0,Instant Family,48.0,48.0,"$64,845,006 ",Paramount Pictures
2018,lexus lc,lexus lc,1979,-0.204262163,Negative,2018 lexus lc 500,3.0,3.0,1.0,0.0,1.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,lexus lfa,,2,-0.333333333,Negative,,,,,,,,,,,
2018,lexus ls,lexus ls,9301,1.27186126,Positive,2001 lexus ls 430,1.0,1.0,0.0,2.0,2.0,Spider-Man: Into the Spider-Verse,29.0,29.0,"$108,146,445 ",Sony Pictures Entertainment (SPE)
2018,lexus lx/lx570,lexus lx,4753,-0.208361093,Negative,2008 lexus lx 570,1.0,1.0,0.0,1.0,1.0,The Mule,49.0,49.0,"$64,720,334 ",Warner Bros.
2018,lexus nx,,62079,0.046140105,Positive,,,,,,,,,,,
2018,lexus rc,,3358,-0.543935896,Negative,,,,,,,,,,,
2018,lexus rx,lexus rx,111636,0.030736702,Positive,2001 lexus rx 300,1.0,1.0,0.0,2.0,2.0,Fifty Shades Freed,35.0,35.0,"$100,407,760 ",Universal Pictures
2018,lincoln continental,lincoln continental,8758,-0.270895771,Negative,1965 lincoln continental,2.0,2.0,0.0,2.0,2.0,First Man,69.0,69.0,"$44,923,035 ",Universal Pictures
2018,lincoln mkc,,26241,-0.029835847000000002,Negative,,,,,,,,,,,
2018,lincoln mkt,lincoln mkt,2324,-0.22662229600000003,Negative,2013 lincoln mkt stretched limousine,2.0,2.0,0.0,2.0,2.0,Den of Thieves,68.0,68.0,"$44,947,622 ",STX Entertainment
2018,lincoln mkx/nautilus,,28573,-0.079211111,Negative,,,,,,,,,,,
2018,lincoln mkz,lincoln mkz,19852,-0.27513053600000004,Negative,2017 lincoln mkz,2.0,2.0,0.0,1.0,1.0,Den of Thieves,68.0,68.0,"$44,947,622 ",STX Entertainment
2018,lincoln navigator,lincoln navigator,17839,0.695239,Positive,2015 lincoln navigator,3.0,3.0,1.0,1.0,2.0,Widows,74.0,74.0,"$41,904,173 ",Twentieth Century Fox
2018,mazda 3,mazda 3,64638,-0.138366792,Negative,2010 mazda 3,1.0,1.0,0.0,11.0,11.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,mazda 6,mazda 6,30938,-0.073768038,Negative,mazda 6,2.0,2.0,0.0,6.0,6.0,Game Night,43.0,43.0,"$69,179,066 ",Warner Bros.
2018,mazda cx-3,,16899,0.033261999,Positive,,,,,,,,,,,
2018,mazda cx-5,mazda cx-5,150622,0.18076558199999998,Positive,mazda cx-5,1.0,1.0,0.0,1.0,1.0,Widows,74.0,74.0,"$41,904,173 ",Twentieth Century Fox
2018,mazda cx-9,,28257,0.094045222,Positive,,,,,,,,,,,
2018,mazda mx-5 miata,,8971,-0.20568443399999997,Negative,,,,,,,,,,,
2018,mercedes-benz amg gt,,1525,-0.052206339000000004,Negative,,,,,,,,,,,
2018,mercedes-benz b-class,,135,-0.818548387,Negative,,,,,,,,,,,
2018,mercedes-benz c-class,mercedes-benz c,54829,-0.292044882,Negative,2012 mercedes-benz c-klasse [w204],2.0,2.0,0.0,9.0,9.0,The Mule,49.0,49.0,"$64,720,334 ",Warner Bros.
2018,mercedes-benz cla-class,,26269,0.270937152,Positive,,,,,,,,,,,
2018,mercedes-benz cls-class,mercedes-benz cls,943,-0.487221316,Negative,2011 mercedes-benz cls [c218],1.0,1.0,0.0,1.0,1.0,Den of Thieves,68.0,68.0,"$44,947,622 ",STX Entertainment
2018,mercedes-benz e-class,mercedes-benz e,46424,-0.09526036800000001,Negative,2013 mercedes-benz e-klasse [w212],2.0,2.0,0.0,8.0,8.0,Book Club,44.0,44.0,"$68,566,296 ",Paramount Pictures
2018,mercedes-benz g-class,mercedes-benz g,3593,-0.142072588,Negative,2009 mercedes-benz g-klasse [w463],3.0,3.0,1.0,5.0,6.0,The First Purge,42.0,42.0,"$69,488,745 ",Universal Pictures
2018,mercedes-benz gl-class/gls-class,,21973,-0.318624411,Negative,,,,,,,,,,,
2018,mercedes-benz gla-class,,24136,0.00132758,Positive,,,,,,,,,,,
2018,mercedes-benz glc-class,,69729,0.43348477700000004,Positive,,,,,,,,,,,
2018,mercedes-benz gle-class/m-class,,46010,-0.157248832,Negative,,,,,,,,,,,
2018,mercedes-benz metris/vito,mercedes-benz vito,7800,0.02915952,Positive,mercedes-benz vito [w639],1.0,1.0,0.0,1.0,1.0,The Spy Who Dumped Me,86.0,86.0,"$33,562,069 ",Lionsgate
2018,mercedes-benz s-class,mercedes-benz s,14978,-0.057275932,Negative,2014 mercedes-benz s-klasse [w222],2.0,2.0,0.0,9.0,9.0,The Equalizer 2,32.0,32.0,"$102,084,362 ",Sony Pictures Entertainment (SPE)
2018,mercedes-benz sl-class,mercedes-benz sl,2126,-0.276870748,Negative,1972 mercedes-benz sl [r107],1.0,1.0,0.0,1.0,1.0,The Spy Who Dumped Me,86.0,86.0,"$33,562,069 ",Lionsgate
2018,mercedes-benz slk-class/slc-class,,1993,-0.303146853,Negative,,,,,,,,,,,
2018,mercedes-benz sprinter,mercedes-benz sprinter,27564,0.005434981,Positive,2010 mercedes-benz sprinter [w906],4.0,4.0,2.0,10.0,12.0,Ant-Man and the Wasp,9.0,9.0,"$216,648,740 ",Walt Disney Studios Motion Pictures
2018,mini cooper,mini cooper,26119,-0.189656242,Negative,2005 mini cooper cabrio,1.0,1.0,0.0,2.0,2.0,Tomb Raider,52.0,52.0,"$58,250,803 ",Warner Bros.
2018,mini cooper hardtop 2-door,,9950,-0.116027008,Negative,,,,,,,,,,,
2018,mini cooper hardtop 4-door,,6450,-0.164832319,Negative,,,,,,,,,,,
2018,mini countryman,mini countryman,17565,0.181714209,Positive,2017 mini countryman cooper s,1.0,1.0,0.0,2.0,2.0,Ocean's Eight,22.0,22.0,"$140,218,711 ",Warner Bros.
2018,mitsubishi mirage,mitsubishi mirage,24316,0.086214598,Positive,2014 mitsubishi mirage,1.0,1.0,0.0,2.0,2.0,The First Purge,42.0,42.0,"$69,488,745 ",Universal Pictures
2018,mitsubishi outlander,mitsubishi outlander,37952,0.074822996,Positive,2015 mitsubishi outlander,1.0,1.0,0.0,1.0,1.0,Pacific Rim: Uprising,51.0,51.0,"$59,874,525 ",Universal Pictures
2018,mitsubishi outlander phev,,3866,38.05050505,Positive,,,,,,,,,,,
2018,mitsubishi outlander sport,,36867,0.111791315,Positive,,,,,,,,,,,
2018,nissan 370z/350z,nissan 350z,3468,-0.248374512,Negative,2003 nissan 350z,1.0,1.0,0.0,1.0,1.0,Death Wish,85.0,85.0,"$34,017,028 ",Metro-Goldwyn-Mayer (MGM)
2018,nissan altima,nissan altima,209146,-0.179806742,Negative,2016 nissan altima,3.0,3.0,1.0,21.0,22.0,The Mule,49.0,49.0,"$64,720,334 ",Warner Bros.
2018,nissan armada,nissan armada,32650,-0.084587995,Negative,2017 nissan armada,1.0,1.0,0.0,1.0,1.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,nissan frontier,nissan frontier,79646,0.071086606,Positive,2001 nissan frontier,1.0,1.0,0.0,1.0,1.0,Den of Thieves,68.0,68.0,"$44,947,622 ",STX Entertainment
2018,nissan gt-r,,538,-0.069204152,Negative,,,,,,,,,,,
2018,nissan juke,nissan juke,731,-0.92802993,Negative,nissan juke,1.0,1.0,0.0,2.0,2.0,Mission: Impossible - Fallout,8.0,8.0,"$220,159,104 ",Paramount Pictures
2018,nissan leaf,nissan leaf,14715,0.310329475,Positive,2011 nissan leaf,2.0,2.0,0.0,2.0,2.0,Ready Player One,23.0,23.0,"$137,690,172 ",Warner Bros.
2018,nissan maxima,nissan maxima,42337,-0.373963062,Negative,2016 nissan maxima,3.0,3.0,1.0,8.0,9.0,Game Night,43.0,43.0,"$69,179,066 ",Warner Bros.
2018,nissan murano,nissan murano,83547,0.08881561800000001,Positive,2006 nissan murano,4.0,4.0,1.0,1.0,2.0,Blockers,50.0,50.0,"$60,311,495 ",Universal Pictures
2018,nissan nv,nissan nv,16902,-0.05353343,Negative,2017 nissan nv300,3.0,3.0,1.0,1.0,2.0,Red Sparrow,64.0,64.0,"$46,874,505 ",Twentieth Century Fox
2018,nissan nv200,nissan nv200,18628,0.0013976989999999999,Positive,2014 nissan nv200 taxi,2.0,2.0,0.0,2.0,2.0,I Feel Pretty,61.0,61.0,"$48,795,601 ",STX Entertainment
2018,nissan pathfinder,nissan pathfinder,67550,-0.166718066,Negative,2005 nissan pathfinder,2.0,2.0,0.0,4.0,4.0,Maze Runner: The Death Cure,53.0,53.0,"$58,032,443 ",Twentieth Century Fox
2018,nissan quest,,3,-0.9993939390000001,Negative,,,,,,,,,,,
2018,nissan rogue,nissan rogue,412110,0.02142689,Positive,2017 nissan rogue sport,3.0,3.0,1.0,4.0,5.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,nissan sentra,nissan sentra,213046,-0.024742391000000002,Negative,2016 nissan sentra,1.0,1.0,0.0,10.0,10.0,Avengers: Infinity War,2.0,2.0,"$678,815,482 ",Walt Disney Studios Motion Pictures
2018,nissan titan,,50459,-0.046576223,Negative,,,,,,,,,,,
2018,nissan versa,nissan versa,75809,-0.289991758,Negative,2007 nissan versa,2.0,2.0,0.0,10.0,10.0,Peppermint,84.0,84.0,"$35,418,723 ",STX Entertainment
2018,porsche 718,,5276,0.037153529,Positive,,,,,,,,,,,
2018,porsche 911,porsche 911,9783,0.09063545199999999,Positive,2009 porsche 911 carrera s cabrio [997],3.0,3.0,2.0,1.0,3.0,Night School,40.0,40.0,"$77,316,580 ",Universal Pictures
2018,porsche boxster,porsche boxster,2097,-0.083078268,Negative,1997 porsche boxster [986],1.0,1.0,0.0,1.0,1.0,Fifty Shades Freed,35.0,35.0,"$100,407,760 ",Universal Pictures
2018,porsche cayenne,porsche cayenne,11106,-0.15882753900000002,Negative,2003 porsche cayenne [955],1.0,1.0,0.0,2.0,2.0,Skyscraper,46.0,46.0,"$68,420,120 ",Universal Pictures
2018,porsche cayman,,3179,0.135357143,Positive,,,,,,,,,,,
2018,porsche macan,porsche macan,22954,0.071165243,Positive,2017 porsche macan gts [95b],2.0,2.0,0.0,1.0,1.0,Death Wish,85.0,85.0,"$34,017,028 ",Metro-Goldwyn-Mayer (MGM)
2018,porsche panamera,porsche panamera,8114,0.261701135,Positive,2014 porsche panamera [970],2.0,2.0,0.0,1.0,1.0,Fifty Shades Freed,35.0,35.0,"$100,407,760 ",Universal Pictures
2018,ram pickup,,536980,0.072409296,Positive,,,,,,,,,,,
2018,ram promaster,ram promaster,46600,0.151100462,Positive,2014 ram promaster,3.0,3.0,1.0,1.0,2.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,ram promaster city,ram promaster city,13788,-0.115246407,Negative,2015 ram promaster city,2.0,2.0,0.0,1.0,1.0,Widows,74.0,74.0,"$41,904,173 ",Twentieth Century Fox
2018,scion xb,scion xb,3,-0.9988793429999999,Negative,2008 scion xb,2.0,2.0,0.0,1.0,1.0,Widows,74.0,74.0,"$41,904,173 ",Twentieth Century Fox
2018,smart fortwo,smart fortwo,1276,-0.584500163,Negative,2003 smart fortwo,1.0,1.0,0.0,3.0,3.0,Mission: Impossible - Fallout,8.0,8.0,"$220,159,104 ",Paramount Pictures
2018,subaru brz,,3834,-0.071895425,Negative,,,,,,,,,,,
2018,subaru forester,subaru forester,171613,-0.033509233,Negative,1998 subaru forester,3.0,3.0,1.0,7.0,8.0,Widows,74.0,74.0,"$41,904,173 ",Twentieth Century Fox
2018,subaru impreza/wrx/wrx sti,subaru impreza,105130,-0.104522108,Negative,subaru impreza,1.0,1.0,0.0,2.0,2.0,Ant-Man and the Wasp,9.0,9.0,"$216,648,740 ",Walt Disney Studios Motion Pictures
2018,subaru legacy,subaru legacy,40109,-0.19519634,Negative,1996 subaru legacy outback,3.0,3.0,1.0,8.0,9.0,Peppermint,84.0,84.0,"$35,418,723 ",STX Entertainment
2018,subaru outback,subaru outback,178854,-0.053111400999999996,Negative,2000 subaru outback,4.0,4.0,3.0,10.0,13.0,"Love, Simon",78.0,78.0,"$40,826,341 ",Twentieth Century Fox
2018,subaru xv crosstrek/crosstrek,subaru crosstrek,144384,0.31093718800000003,Positive,2016 subaru crosstrek,4.0,4.0,1.0,2.0,3.0,A Simple Favor,56.0,56.0,"$53,548,586 ",Lionsgate
2018,tesla model 3,,139782,77.97288136,Positive,,,,,,,,,,,
2018,tesla model s,tesla model s,25745,-0.048595713,Negative,2013 tesla model s,2.0,2.0,0.0,1.0,1.0,Deadpool 2,5.0,5.0,"$318,491,426 ",Twentieth Century Fox
2018,tesla model x,tesla model x,26100,0.22448979600000002,Positive,2016 tesla model x,1.0,1.0,0.0,2.0,2.0,Venom,11.0,11.0,"$213,312,395 ",Sony Pictures Entertainment (SPE)
2018,toyota 4runner,toyota 4runner,139694,0.088841429,Positive,2014 toyota 4runner,3.0,3.0,3.0,7.0,10.0,Black Panther,1.0,1.0,"$700,059,566 ",Walt Disney Studios Motion Pictures
2018,toyota 86/scion fr-s,,4133,-0.39628980399999997,Negative,,,,,,,,,,,
2018,toyota avalon,toyota avalon,33580,0.030598779,Positive,1998 toyota avalon,2.0,2.0,0.0,5.0,5.0,The Equalizer 2,32.0,32.0,"$102,084,362 ",Sony Pictures Entertainment (SPE)
2018,toyota c-hr,,49642,0.9274703940000001,Positive,,,,,,,,,,,
2018,toyota camry,toyota camry,343439,-0.11274642800000001,Negative,2012 toyota camry,3.0,3.0,2.0,31.0,33.0,The Mule,49.0,49.0,"$64,720,334 ",Warner Bros.
2018,toyota corolla/matrix,toyota corolla,303732,-0.07735209400000001,Negative,2005 toyota corolla,2.0,2.0,0.0,21.0,21.0,Night School,40.0,40.0,"$77,316,580 ",Universal Pictures
2018,toyota corolla im/auris/scion im,toyota auris,19471,-0.050241452,Negative,toyota auris hybrid,1.0,1.0,0.0,1.0,1.0,Pacific Rim: Uprising,51.0,51.0,"$59,874,525 ",Universal Pictures
2018,toyota fj cruiser,,1,-0.75,Negative,,,,,,,,,,,
2018,toyota highlander,toyota highlander,244511,0.133175762,Positive,2016 toyota highlander,1.0,1.0,0.0,3.0,3.0,Pacific Rim: Uprising,51.0,51.0,"$59,874,525 ",Universal Pictures
2018,toyota land cruiser,toyota land cruiser,3235,0.043548387,Positive,1988 toyota land cruiser,3.0,3.0,2.0,10.0,12.0,Creed II,28.0,28.0,"$112,448,520 ",Metro-Goldwyn-Mayer (MGM)
2018,toyota mirai,,1689,-0.081066376,Negative,,,,,,,,,,,
2018,toyota prius,toyota prius,87591,-0.19390581699999998,Negative,2016 toyota prius iv,3.0,3.0,1.0,23.0,24.0,Book Club,44.0,44.0,"$68,566,296 ",Paramount Pictures
2018,toyota rav4,toyota rav4,427168,0.048023277999999996,Positive,2006 toyota rav4,2.0,2.0,0.0,8.0,8.0,Jumanji: Welcome to the Jungle,7.0,7.0,"$235,512,923 ",Sony Pictures Entertainment (SPE)
2018,toyota sequoia,,11121,-0.085143139,Negative,,,,,,,,,,,
2018,toyota sienna,toyota sienna,87672,-0.21362645600000002,Negative,2004 toyota sienna,1.0,1.0,0.0,4.0,4.0,Avengers: Infinity War,2.0,2.0,"$678,815,482 ",Walt Disney Studios Motion Pictures
2018,toyota tacoma,toyota tacoma,245659,0.239925501,Positive,2012 toyota tacoma,2.0,2.0,0.0,7.0,7.0,The Mule,49.0,49.0,"$64,720,334 ",Warner Bros.
2018,toyota tundra,toyota tundra,118258,0.016966935,Positive,2014 toyota tundra,1.0,1.0,0.0,2.0,2.0,Creed II,28.0,28.0,"$112,448,520 ",Metro-Goldwyn-Mayer (MGM)
2018,toyota venza,toyota venza,9,-0.35714285700000004,Negative,2013 toyota venza,1.0,1.0,0.0,2.0,2.0,Avengers: Infinity War,2.0,2.0,"$678,815,482 ",Walt Disney Studios Motion Pictures
2018,toyota yaris hatchback,,1940,-0.7758003000000001,Negative,,,,,,,,,,,
2018,toyota yaris ia/scion ia,scion ia,25115,-0.297030257,Negative,2016 scion ia,1.0,1.0,0.0,1.0,1.0,The Spy Who Dumped Me,86.0,86.0,"$33,562,069 ",Lionsgate
2018,volkswagen atlas,,59677,1.200560493,Positive,,,,,,,,,,,
2018,volkswagen beetle,volkswagen beetle,14411,-0.049782408,Negative,2016 volkswagen beetle dune convertible [typ 5c],1.0,1.0,0.0,1.0,1.0,Nobody's Fool,90.0,90.0,"$31,713,110 ",Paramount Pictures
